
Note: Compatibility modes selected: hs a

Warning: m=xx on .subckt line will override multiplier m hierarchy!


Circuit: ** sch_path: /fs1/eecg/tcc/lizongh2/sky130_comparator/xschem/strong_arm_comp_pex_tb.sch

option SCALE: Scale is set to 1e-06 for instance and model parameters
Reducing trtol to 1 for xspice 'A' devices
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000


Initial Transient Solution
--------------------------

Node                                   Voltage
x4.vss.n90                         1.15391e-11
x4.vss.n89                         3.47898e-12
x4.vss.n43                         3.44637e-12
x4.vss.n73                         3.34196e-12
x4.vss.n72                         3.18986e-12
x4.vss.n71                         2.99258e-12
x4.vss.n44                         2.75289e-12
x4.vss.n67                         2.48628e-12
x4.vss.n66                         2.18237e-12
x4.vss.n65                         1.84311e-12
x4.vss.n49                         1.46985e-12
x4.vss.n61                         1.06327e-12
x4.vss.n5                          5.49193e-13
x4.vss.n106                         5.2412e-13
x4.vss.n105                        1.01298e-12
x4.vss.n6                          1.46807e-12
x4.vss.n101                        1.83684e-12
x4.vss.n100                        2.17162e-12
x4.vss.n99                         2.47103e-12
x4.vss.n13                         2.73311e-12
x4.vss.n95                         2.95543e-12
x4.vss.n94                         3.15663e-12
x4.vss.n93                         3.31251e-12
x4.vss.n56                         1.16258e-11
x4.vss.n57                         3.50112e-12
x4.vss.n58                         2.52839e-12
x4.vss.n19                         2.57878e-12
x4.vss.n60                         2.36411e-12
x4.vss.n59                         2.39982e-12
x4.vin_n.n8                           0.913176
x4.vin_n.n6                           0.913176
x4.vin_n.n5                           0.913176
x4.vin_n.n3                           0.913176
x4.vin_n.n1                           0.913176
x4.vin_n.n0                           0.913176
x4.vin_n.n7                           0.913176
x4.vin_n.n2                           0.913176
x4.vin_n.n9                           0.913176
x4.vin_n.n4                           0.913176
x4.vout_p.n4                               1.8
x4.vout_p.n3                               1.8
vout_p_ms                                  1.8
x4.vout_p.n2                               1.8
x4.vout_p.n6                               1.8
x4.vout_p.n5                               1.8
x4.vout_p.n0                               1.8
x4.vout_p.n1                               1.8
x4.vout_p.n7                               1.8
x4.vout_n.n6                               1.8
x4.vout_n.n0                               1.8
vout_n_ms                                  1.8
x4.vout_n.n7                               1.8
x4.vout_n.n1                               1.8
x4.vout_n.n2                               1.8
x4.vout_n.n3                               1.8
x4.vout_n.n4                               1.8
x4.vout_n.n5                               1.8
net12                                      1.8
net10                                        0
net11                                 0.913176
x5.vdd.t25                                 1.8
x5.clk.t0                                    0
x5.di_p.t10                                1.8
x5.vdd.t24                                 1.8
x5.a_88_1445.t32                      0.704367
x5.vin_p.t0                           0.963176
x5.di_n.t10                                1.8
x5.vss.t39                         2.75834e-08
x5.di_n.t4                                 1.8
x5.clk.t1                                    0
x5.vdd.t23                                 1.8
x5.vdd.t22                                 1.8
x5.di_n.t6                                 1.8
x5.vin_p.t1                           0.963176
x5.a_88_1445.t31                      0.704367
x5.vss.t38                         1.57445e-08
x5.a_88_1445.t20                      0.704367
x5.vin_n.t0                           0.913176
x5.di_p.t14                                1.8
x5.vss.t31                         3.28543e-08
x5.a_88_1445.t11                      0.704367
x5.clk.t2                                    0
x5.vss.t30                         1.42521e-11
x5.vss.t6                          4.53339e-08
x5.di_p.t6                                 1.8
x5.vin_n.t1                           0.913176
x5.a_88_1445.t5                       0.704367
x5.di_n.t3                                 1.8
x5.clk.t3                                    0
x5.vdd.t21                                 1.8
x5.vdd.t20                                 1.8
x5.di_n.t5                                 1.8
x5.vin_p.t2                           0.963176
x5.a_88_1445.t30                      0.704367
x5.vss.t37                         1.53944e-08
x5.a_88_1445.t34                      0.704367
x5.vin_n.t2                           0.913176
x5.di_p.t16                                1.8
x5.vss.t40                         2.19645e-08
x5.di_p.t11                                1.8
x5.clk.t4                                    0
x5.vdd.t19                                 1.8
x5.vdd.t18                                 1.8
x5.a_88_1445.t29                      0.704367
x5.vin_p.t3                           0.963176
x5.di_n.t14                                1.8
x5.vss.t12                         4.53111e-08
x5.vdd.t27                                 1.8
x5.vout_p.t6                               1.8
x5.vout_n.t5                               1.8
x5.vdd.t26                                 1.8
x5.di_p.t12                                1.8
x5.clk.t5                                    0
x5.vdd.t17                                 1.8
x5.vdd.t16                                 1.8
x5.di_n.t0                                 1.8
x5.vout_p.t7                               1.8
x5.vout_n.t3                               1.8
x5.vss.t9                          4.98944e-08
x5.di_n.t13                                1.8
x5.vin_p.t4                           0.963176
x5.a_88_1445.t28                      0.704367
x5.vss.t36                         2.19273e-08
x5.a_88_1445.t27                      0.704367
x5.vin_p.t5                           0.963176
x5.di_n.t12                                1.8
x5.a_88_1445.t35                      0.704367
x5.vin_n.t3                           0.913176
x5.di_p.t17                                1.8
x5.vss.t41                         1.53952e-08
x5.vout_n.t1                               1.8
x5.clk.t6                                    0
x5.vdd.t15                                 1.8
x5.vdd.t14                                 1.8
x5.vout_p.t3                               1.8
x5.clk.t7                                    0
x5.vdd.t13                                 1.8
x5.vdd.t12                                 1.8
x5.vdd.t31                                 1.8
x5.vout_n.t6                               1.8
x5.vout_p.t5                               1.8
x5.vdd.t30                                 1.8
x5.di_p.t3                                 1.8
x5.vout_n.t7                               1.8
x5.vout_p.t0                               1.8
x5.vss.t3                          4.82874e-08
x5.di_n.t11                                1.8
x5.vin_p.t6                           0.963176
x5.a_88_1445.t26                      0.704367
x5.vss.t35                         3.28229e-08
x5.a_88_1445.t14                      0.704367
x5.clk.t8                                    0
x5.vss.t29                         6.10803e-12
x5.vss.t28                         5.03154e-08
x5.a_88_1445.t18                      0.704367
x5.clk.t9                                    0
x5.vss.t27                         1.03815e-11
x5.vss.t5                          4.99016e-08
x5.di_n.t8                                 1.8
x5.vin_p.t7                           0.963176
x5.a_88_1445.t25                      0.704367
x5.vss.t21                         4.17487e-08
x5.di_p.t8                                 1.8
x5.vin_n.t4                           0.913176
x5.a_88_1445.t6                       0.704367
x5.vss.t8                          2.76178e-08
x5.vdd.t11                                 1.8
x5.clk.t10                                   0
x5.di_p.t13                                1.8
x5.vdd.t10                                 1.8
x5.vout_n.t2                               1.8
x5.vout_p.t8                               1.8
x5.di_n.t17                                1.8
x5.vss.t19                         4.82881e-08
x5.di_p.t9                                 1.8
x5.vin_n.t5                           0.913176
x5.a_88_1445.t7                       0.704367
x5.vss.t10                         1.74282e-08
x5.vout_n.t4                               1.8
x5.vout_p.t9                               1.8
x5.vdd.t1                                  1.8
x5.vdd.t0                                  1.8
x5.di_n.t7                                 1.8
x5.vin_p.t8                           0.963176
x5.a_88_1445.t24                      0.704367
x5.vout_p.t1                               1.8
x5.vout_n.t8                               1.8
x5.di_p.t7                                 1.8
x5.vss.t7                          4.98953e-08
x5.vout_p.t4                               1.8
x5.vout_n.t9                               1.8
x5.vdd.t29                                 1.8
x5.vdd.t28                                 1.8
x5.di_p.t0                                 1.8
x5.vin_n.t6                           0.913176
x5.a_88_1445.t0                       0.704367
x5.vss.t0                          3.75295e-08
x5.di_p.t1                                 1.8
x5.vin_n.t7                           0.913176
x5.a_88_1445.t1                       0.704367
x5.vss.t1                          1.52411e-08
x5.vss.t26                         6.12576e-12
x5.clk.t11                                   0
x5.a_88_1445.t17                      0.704367
x5.vss.t25                         5.03139e-08
x5.vss.t24                         1.03992e-11
x5.clk.t12                                   0
x5.a_88_1445.t8                       0.704367
x5.vss.t23                         5.01792e-08
x5.a_88_1445.t9                       0.704367
x5.clk.t13                                   0
x5.vss.t22                         1.57032e-11
x5.a_88_1445.t19                      0.704367
x5.clk.t14                                   0
x5.vss.t20                         1.42479e-11
x5.vss.t18                         1.42699e-11
x5.clk.t15                                   0
x5.a_88_1445.t15                      0.704367
x5.vss.t17                          4.8303e-08
x5.vss.t16                         1.57266e-11
x5.clk.t16                                   0
x5.a_88_1445.t10                      0.704367
x5.vss.t4                          4.17743e-08
x5.a_88_1445.t33                      0.704367
x5.vin_n.t8                           0.913176
x5.di_p.t15                                1.8
x5.a_88_1445.t13                      0.704367
x5.clk.t17                                   0
x5.vss.t15                         1.03792e-11
x5.vss.t14                         5.01749e-08
x5.a_88_1445.t3                       0.704367
x5.vin_n.t9                           0.913176
x5.di_p.t4                                 1.8
x5.a_88_1445.t2                       0.704367
x5.vin_n.t10                          0.913176
x5.di_p.t2                                 1.8
x5.vss.t2                          1.57303e-08
x5.di_p.t5                                 1.8
x5.vin_n.t11                          0.913176
x5.a_88_1445.t4                       0.704367
x5.vss.t13                         1.42657e-11
x5.clk.t18                                   0
x5.a_88_1445.t12                      0.704367
x5.vss.t11                          1.0397e-11
x5.clk.t19                                   0
x5.a_88_1445.t16                      0.704367
x5.vdd.t9                                  1.8
x5.clk.t20                                   0
x5.vout_p.t2                               1.8
x5.vdd.t8                                  1.8
x5.vdd.t7                                  1.8
x5.clk.t21                                   0
x5.vout_n.t0                               1.8
x5.vdd.t6                                  1.8
x5.a_88_1445.t23                      0.704367
x5.vin_p.t9                           0.963176
x5.di_n.t16                                1.8
x5.vss.t34                          3.7501e-08
x5.vdd.t5                                  1.8
x5.clk.t22                                   0
x5.di_n.t2                                 1.8
x5.vdd.t4                                  1.8
x5.a_88_1445.t22                      0.704367
x5.vin_p.t10                          0.963176
x5.di_n.t15                                1.8
x5.vss.t33                         1.52553e-08
x5.vdd.t3                                  1.8
x5.clk.t23                                   0
x5.di_n.t1                                 1.8
x5.vdd.t2                                  1.8
x5.a_88_1445.t21                      0.704367
x5.vin_p.t11                          0.963176
x5.di_n.t9                                 1.8
x5.vss.t32                         1.74119e-08
x5.clk.n10                                   0
x5.clk.n8                                    0
x5.clk.n6                                    0
x5.clk.n12                                   0
x5.clk.n14                                   0
x5.clk.n16                                   0
x5.clk.n4                                    0
x5.clk.n2                                    0
x5.clk.n1                                    0
x5.clk.n0                                    0
x5.clk.n19                                   0
x5.clk.n21                                   0
x5.clk.n5                                    0
x5.clk.n3                                    0
x5.clk.n18                                   0
x5.clk.n20                                   0
x5.clk.n11                                   0
x5.clk.n9                                    0
x5.clk.n7                                    0
x5.clk.n13                                   0
x5.clk.n15                                   0
x5.clk.n17                                   0
di_p_kn                                    1.8
x5.di_p.n0                                 1.8
x5.di_p.n15                                1.8
x5.di_p.n1                                 1.8
x5.di_p.n13                                1.8
x5.di_p.n14                                1.8
x5.di_p.n4                                 1.8
x5.di_p.n2                                 1.8
x5.di_p.n12                                1.8
x5.di_p.n11                                1.8
x5.di_p.n10                                1.8
x5.di_p.n9                                 1.8
x5.di_p.n8                                 1.8
x5.di_p.n7                                 1.8
x5.di_p.n6                                 1.8
x5.di_p.n5                                 1.8
x5.di_p.n3                                 1.8
x5.vdd.n55                                 1.8
x5.vdd.n50                                 1.8
x5.vdd.n32                                 1.8
x5.vdd.n29                                 1.8
x5.vdd.n74                                 1.8
x5.vdd.n59                                 1.8
x5.vdd.n53                                 1.8
x5.vdd.n31                                 1.8
x5.vdd.n23                                 1.8
x5.vdd.n8                                  1.8
x5.vdd.n68                                 1.8
x5.vdd.n67                                 1.8
x5.vdd.n11                                 1.8
x5.vdd.n10                                 1.8
x5.vdd.n43                                 1.8
x5.vdd.n45                                 1.8
x5.vdd.n44                                 1.8
x5.vdd.n42                                 1.8
x5.vdd.n41                                 1.8
x5.vdd.n38                                 1.8
x5.vdd.n37                                 1.8
x5.vdd.n47                                 1.8
x5.vdd.n46                                 1.8
x5.vdd.n40                                 1.8
x5.vdd.n39                                 1.8
x5.vdd.n49                                 1.8
x5.vdd.n48                                 1.8
x5.vdd.n36                                 1.8
x5.vdd.n17                                 1.8
x5.vdd.n6                                  1.8
x5.vdd.n76                                 1.8
x5.vdd.n75                                 1.8
x5.vdd.n14                                 1.8
x5.vdd.n9                                  1.8
x5.vdd.n13                                 1.8
x5.vdd.n2                                  1.8
x5.vdd.n0                                  1.8
x5.vdd.n104                                1.8
x5.vdd.n3                                  1.8
x5.vdd.n1                                  1.8
x5.vdd.n24                                 1.8
x5.vdd.n27                                 1.8
x5.vdd.n22                                 1.8
x5.vdd.n28                                 1.8
x5.vdd.n30                                 1.8
x5.vdd.n20                                 1.8
x5.vdd.n98                                 1.8
x5.vdd.n97                                 1.8
x5.vdd.n96                                 1.8
x5.vdd.n33                                 1.8
x5.vdd.n93                                 1.8
x5.vdd.n35                                 1.8
x5.vdd.n92                                 1.8
x5.vdd.n91                                 1.8
x5.vdd.n51                                 1.8
x5.vdd.n87                                 1.8
x5.vdd.n86                                 1.8
x5.vdd.n54                                 1.8
x5.vdd.n85                                 1.8
x5.vdd.n58                                 1.8
x5.vdd.n56                                 1.8
x5.vdd.n81                                 1.8
x5.vdd.n80                                 1.8
x5.vdd.n60                                 1.8
x5.vdd.n79                                 1.8
x5.vdd.n66                                 1.8
x5.vdd.n61                                 1.8
x5.vdd.n69                                 1.8
x5.vdd.n73                                 1.8
x5.vdd.n72                                 1.8
x5.vdd.n16                                 1.8
x5.vdd.n15                                 1.8
x5.vdd.n7                                  1.8
x5.vdd.n12                                 1.8
x5.vdd.n4                                  1.8
x5.vdd.n103                                1.8
x5.vdd.n5                                  1.8
x5.vdd.n25                                 1.8
x5.vdd.n26                                 1.8
x5.vdd.n19                                 1.8
x5.vdd.n100                                1.8
x5.vdd.n99                                 1.8
x5.vdd.n21                                 1.8
x5.vdd.n95                                 1.8
x5.vdd.n94                                 1.8
x5.vdd.n34                                 1.8
x5.vdd.n90                                 1.8
x5.vdd.n89                                 1.8
x5.vdd.n88                                 1.8
x5.vdd.n52                                 1.8
x5.vdd.n84                                 1.8
x5.vdd.n83                                 1.8
x5.vdd.n82                                 1.8
x5.vdd.n57                                 1.8
x5.vdd.n78                                 1.8
x5.vdd.n62                                 1.8
x5.vdd.n70                                 1.8
x5.vdd.n71                                 1.8
x5.vdd.n65                                 1.8
x5.vdd.n64                                 1.8
x5.vdd.n77                                 1.8
x5.vdd.n102                                1.8
x5.vdd.n101                                1.8
x5.vdd.n18                                 1.8
x5.vdd.n63                                 1.8
x5.vin_p.n8                           0.963176
x5.vin_p.n6                           0.963176
x5.vin_p.n5                           0.963176
x5.vin_p.n3                           0.963176
x5.vin_p.n1                           0.963176
x5.vin_p.n0                           0.963176
x5.vin_p.n7                           0.963176
x5.vin_p.n2                           0.963176
x5.vin_p.n9                           0.963176
x5.vin_p.n4                           0.963176
vp_kn                                 0.963176
di_n_kn                                    1.8
x5.di_n.n15                                1.8
x5.di_n.n14                                1.8
x5.di_n.n0                                 1.8
x5.di_n.n12                                1.8
x5.di_n.n13                                1.8
x5.di_n.n3                                 1.8
x5.di_n.n1                                 1.8
x5.di_n.n11                                1.8
x5.di_n.n10                                1.8
x5.di_n.n9                                 1.8
x5.di_n.n8                                 1.8
x5.di_n.n7                                 1.8
x5.di_n.n6                                 1.8
x5.di_n.n5                                 1.8
x5.di_n.n4                                 1.8
x5.di_n.n2                                 1.8
x5.a_88_1445.n24                      0.704367
x5.a_88_1445.n2                       0.704367
x5.a_88_1445.n28                      0.704367
x5.a_88_1445.n6                       0.704367
x5.a_88_1445.n27                      0.704367
x5.a_88_1445.n30                      0.704367
x5.a_88_1445.n29                      0.704367
x5.a_88_1445.n26                      0.704367
x5.a_88_1445.n25                      0.704367
x5.a_88_1445.n23                      0.704367
x5.a_88_1445.n5                       0.704367
x5.a_88_1445.n8                       0.704367
x5.a_88_1445.n7                       0.704367
x5.a_88_1445.n4                       0.704367
x5.a_88_1445.n3                       0.704367
x5.a_88_1445.n1                       0.704367
x5.a_88_1445.n22                      0.704367
x5.a_88_1445.n21                      0.704367
x5.a_88_1445.n20                      0.704367
x5.a_88_1445.n19                      0.704367
x5.a_88_1445.n18                      0.704367
x5.a_88_1445.n17                      0.704367
x5.a_88_1445.n16                      0.704367
x5.a_88_1445.n15                      0.704367
x5.a_88_1445.n14                      0.704367
x5.a_88_1445.n13                      0.704367
x5.a_88_1445.n12                      0.704367
x5.a_88_1445.n11                      0.704367
x5.a_88_1445.n10                      0.704367
x5.a_88_1445.n0                       0.704367
x5.a_88_1445.n33                      0.704367
x5.a_88_1445.n32                      0.704367
x5.a_88_1445.n9                       0.704367
x5.a_88_1445.n31                      0.704367
x5.vss.n34                          8.7585e-09
x5.vss.n33                         2.72225e-10
x5.vss.n35                         1.88332e-08
x5.vss.n26                         8.31068e-09
x5.vss.n25                         2.68963e-10
x5.vss.n31                         1.57867e-08
x5.vss.n84                         2.66001e-10
x5.vss.n83                         8.02233e-09
x5.vss.n82                         1.47559e-08
x5.vss.n38                          2.7215e-10
x5.vss.n37                         8.75587e-09
x5.vss.n36                         1.88289e-08
x5.vss.n28                         2.68885e-10
x5.vss.n27                          8.3078e-09
x5.vss.n30                         1.57813e-08
x5.vss.n80                         8.01914e-09
x5.vss.n79                         2.65921e-10
x5.vss.n81                         1.47485e-08
x5.vss.n47                         1.21496e-11
x5.vss.n15                         1.21439e-11
x5.vss.n11                         8.13991e-12
x5.vss.n10                         1.32374e-11
x5.vss.n8                          4.27119e-12
x5.vss.n7                          9.36868e-12
x5.vss.n1                          5.09749e-12
x5.vss.n55                         4.27347e-12
x5.vss.n54                         9.37095e-12
x5.vss.n52                         8.14412e-12
x5.vss.n51                         1.32416e-11
x5.vss.n32                         1.40139e-10
x5.vss.n24                         1.40853e-10
x5.vss.n85                         1.40118e-10
x5.vss.n77                          1.4082e-10
x5.vss.n76                         1.40106e-10
x5.vss.n78                         1.40085e-10
x5.vss.n29                         2.89495e-11
x5.vss.n86                         2.89429e-11
x5.vss.n22                         2.64389e-11
x5.vss.n75                          2.6445e-11
x5.vss.n88                         3.52788e-12
x5.vss.n87                          1.1888e-11
x5.vss.n91                         1.13901e-11
x5.vss.n23                          2.7339e-11
x5.vss.n41                          1.1405e-11
x5.vss.n39                         2.73455e-11
x5.vss.n74                         1.09836e-11
x5.vss.n42                          1.0431e-11
x5.vss.n40                         2.30691e-11
x5.vss.n70                         9.78772e-12
x5.vss.n45                          1.8292e-11
x5.vss.n69                         9.11534e-12
x5.vss.n46                         1.43611e-11
x5.vss.n68                         8.46105e-12
x5.vss.n50                         1.00972e-11
x5.vss.n48                          7.8444e-12
x5.vss.n64                          7.2842e-12
x5.vss.n63                         6.80006e-12
x5.vss.n53                         6.22155e-12
x5.vss.n62                          6.4142e-12
x5.vss.n3                          6.15313e-12
x5.vss.n0                          2.22344e-12
x5.vss.n107                          6.051e-12
x5.vss.n4                          6.15077e-12
x5.vss.n2                          2.22228e-12
x5.vss.n104                        6.40986e-12
x5.vss.n103                        6.79447e-12
x5.vss.n9                          6.21826e-12
x5.vss.n102                        7.27726e-12
x5.vss.n14                         1.00921e-11
x5.vss.n12                         7.83606e-12
x5.vss.n98                         8.45129e-12
x5.vss.n97                         9.10419e-12
x5.vss.n16                          1.4355e-11
x5.vss.n96                         9.77524e-12
x5.vss.n17                         1.82855e-11
x5.vss.n21                         2.30626e-11
x5.vss.n18                         1.04175e-11
x5.vss.n92                         1.09693e-11
x5.vss.n20                         3.46154e-12
x5.vss.n90                         1.16771e-11
x5.vss.n89                          3.5206e-12
x5.vss.n43                          3.4876e-12
x5.vss.n73                         3.38194e-12
x5.vss.n72                         3.22802e-12
x5.vss.n71                         3.02838e-12
x5.vss.n44                         2.78583e-12
x5.vss.n67                         2.51603e-12
x5.vss.n66                         2.20848e-12
x5.vss.n65                         1.86516e-12
x5.vss.n49                         1.48744e-12
x5.vss.n61                           1.076e-12
x5.vss.n5                          5.55765e-13
x5.vss.n106                        5.30393e-13
x5.vss.n105                        1.02511e-12
x5.vss.n6                          1.48564e-12
x5.vss.n101                        1.85882e-12
x5.vss.n100                        2.19761e-12
x5.vss.n99                          2.5006e-12
x5.vss.n13                         2.76581e-12
x5.vss.n95                         2.99079e-12
x5.vss.n94                         3.19439e-12
x5.vss.n93                         3.35214e-12
x5.vss.n56                         1.17648e-11
x5.vss.n57                           3.543e-12
x5.vss.n58                         2.55864e-12
x5.vss.n19                         2.60964e-12
x5.vss.n60                         2.39239e-12
x5.vss.n59                         2.42853e-12
x5.vin_n.n8                           0.913176
x5.vin_n.n6                           0.913176
x5.vin_n.n5                           0.913176
x5.vin_n.n3                           0.913176
x5.vin_n.n1                           0.913176
x5.vin_n.n0                           0.913176
x5.vin_n.n7                           0.913176
x5.vin_n.n2                           0.913176
x5.vin_n.n9                           0.913176
x5.vin_n.n4                           0.913176
vn_kn                                 0.913176
x5.vout_p.n4                               1.8
x5.vout_p.n3                               1.8
vout_p_kn                                  1.8
x5.vout_p.n2                               1.8
x5.vout_p.n6                               1.8
x5.vout_p.n5                               1.8
x5.vout_p.n0                               1.8
x5.vout_p.n1                               1.8
x5.vout_p.n7                               1.8
x5.vout_n.n6                               1.8
x5.vout_n.n0                               1.8
vout_n_kn                                  1.8
x5.vout_n.n7                               1.8
x5.vout_n.n1                               1.8
x5.vout_n.n2                               1.8
x5.vout_n.n3                               1.8
x5.vout_n.n4                               1.8
x5.vout_n.n5                               1.8
net13                                 0.963176
x2.x1.net1                            0.374578
x2.x2.net1                                 1.8
vdiff2#branch                     -3.72518e-16
vcm3#branch                       -9.28497e-16
vclk3#branch                                 0
vdd4#branch                       -8.32512e-11
vdiff1#branch                                0
vcm2#branch                        8.88178e-16
vclk2#branch                                 0
vdd3#branch                       -8.22981e-11
vcm1#branch                        8.88178e-16
vclk1#branch                                 0
vdd2#branch                       -8.16731e-11
vdd1#branch                       -8.92699e-10
vdiff#branch                                 0
vcm#branch                         8.88178e-16
vclk#branch                                  0
vdd#branch                        -8.31498e-11
asrc1#branch_0_0                             0


No. of Data Rows : 3044

Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.

Note: Simulation executed from .control section 
