
Note: Compatibility modes selected: hs a

Warning: m=xx on .subckt line will override multiplier m hierarchy!


Circuit: ** sch_path: /fs1/eecg/tcc/lizongh2/sky130_comparator/xschem/double_tail_comp_pex_tb.sch

option SCALE: Scale is set to 1e-06 for instance and model parameters
Reducing trtol to 1 for xspice 'A' devices
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000


Initial Transient Solution
--------------------------

Node                                   Voltage
x4.vdd.n66                             1.79998
x4.vdd.n116                            1.79998
x4.vdd.n103                            1.79997
x4.vdd.n34                             1.78781
x4.vdd.n97                             1.79998
x4.vdd.n96                             1.78782
net8                                       1.8
x4.vdd.n39                             1.78784
x4.vdd.n90                             1.79998
x4.vdd.n89                             1.78782
x4.vdd.n87                             1.79997
x4.vdd.n44                             1.78781
x4.vdd.n9                                  1.8
x4.vdd.n7                                  1.8
x4.vdd.n117                            1.79998
x4.vdd.n64                             1.79998
x4.vdd.n118                            1.79998
x4.vdd.n70                             1.79998
x4.vdd.n8                                  1.8
x4.vdd.n115                            1.79998
x4.vdd.n114                            1.79998
x4.vdd.n27                             1.79998
x4.vdd.n26                             1.79998
x4.vdd.n68                             1.79998
x4.vdd.n67                             1.79998
x4.vdd.n69                             1.79998
x4.vdd.n65                             1.79998
x4.vdd.n11                                 1.8
x4.vdd.n10                                 1.8
x4.vdd.n3                                  1.8
x4.vdd.n2                                  1.8
x4.vdd.n6                                  1.8
x4.vdd.n5                                  1.8
x4.vdd.n72                             1.79998
x4.vdd.n71                             1.79998
x4.vdd.n120                            1.79998
x4.vdd.n119                            1.79998
x4.vdd.n113                            1.79998
x4.vdd.n112                            1.79997
x4.vdd.n79                             1.79997
x4.vdd.n49                             1.79998
x4.vdd.n4                                  1.8
x4.vdd.n0                                  1.8
x4.vdd.n13                                 1.8
x4.vdd.n12                                 1.8
x4.vdd.n25                             1.79998
x4.vdd.n63                             1.79998
x4.vdd.n1                                  1.8
x4.vdd.n73                             1.79999
x4.vdd.n62                             1.79999
x4.vdd.n122                            1.79999
x4.vdd.n121                            1.79999
x4.vdd.n61                                 1.8
x4.vdd.n60                                 1.8
x4.vdd.n123                                1.8
x4.vdd.n21                                 1.8
x4.vdd.n30                             1.79999
x4.vdd.n24                             1.79998
x4.vdd.n50                             1.79999
x4.vdd.n48                             1.79998
x4.vdd.n78                             1.79999
x4.vdd.n80                             1.79997
x4.vdd.n47                             1.79999
x4.vdd.n82                             1.79999
x4.vdd.n45                             1.79999
x4.vdd.n43                             1.79997
x4.vdd.n86                             1.79999
x4.vdd.n88                             1.79998
x4.vdd.n42                             1.79999
x4.vdd.n91                             1.79999
x4.vdd.n40                             1.79999
x4.vdd.n38                             1.79999
x4.vdd.n94                             1.79999
x4.vdd.n95                             1.79999
x4.vdd.n37                             1.79999
x4.vdd.n98                             1.79999
x4.vdd.n35                             1.79999
x4.vdd.n33                             1.79998
x4.vdd.n102                            1.79999
x4.vdd.n104                            1.79997
x4.vdd.n32                             1.79999
x4.vdd.n106                            1.79999
x4.vdd.n29                             1.79999
x4.vdd.n28                             1.79997
x4.vdd.n111                            1.79999
x4.vdd.n58                                 1.8
x4.vdd.n57                                 1.8
x4.vdd.n54                                 1.8
x4.vdd.n14                                 1.8
x4.vdd.n131                                1.8
x4.vdd.n15                                 1.8
x4.vdd.n127                                1.8
x4.vdd.n126                                1.8
x4.vdd.n19                                 1.8
x4.vdd.n52                                 1.8
x4.vdd.n51                                 1.8
x4.vdd.n56                                 1.8
x4.vdd.n55                                 1.8
x4.vdd.n16                                 1.8
x4.vdd.n130                                1.8
x4.vdd.n129                                1.8
x4.vdd.n128                                1.8
x4.vdd.n17                                 1.8
x4.vdd.n125                                1.8
x4.vdd.n124                                1.8
x4.vdd.n109                            1.79999
x4.vdd.n23                             1.79999
x4.vdd.n22                             1.79999
x4.vdd.n75                             1.79999
x4.vdd.n74                             1.79999
x4.vdd.n76                             1.79999
x4.vdd.n77                             1.79999
x4.vdd.n46                                 1.8
x4.vdd.n83                                 1.8
x4.vdd.n84                                 1.8
x4.vdd.n85                                 1.8
x4.vdd.n41                                 1.8
x4.vdd.n92                                 1.8
x4.vdd.n93                                 1.8
x4.vdd.n36                                 1.8
x4.vdd.n99                                 1.8
x4.vdd.n100                                1.8
x4.vdd.n101                                1.8
x4.vdd.n31                                 1.8
x4.vdd.n107                                1.8
x4.vdd.n108                                1.8
x4.vdd.n110                            1.79999
x5.vss.t36                         4.84895e-12
x5.clk.t0                                    0
x5.a_88_n1613.t11                     0.692704
x5.vss.t35                         8.89009e-05
x5.a_88_n1613.t7                      0.692704
x5.clk.t1                                    0
x5.vss.t34                         4.83459e-12
x5.vss.t33                         8.89009e-05
x5.a_88_n1613.t12                     0.692704
x5.clk.t2                                    0
x5.vss.t32                         6.57594e-05
x5.vss.t31                         8.88955e-05
x5.vout_p.t3                         0.0724232
x5.di_n.t12                                1.8
x5.vss.t7                           0.00900781
x5.vss.t6                          8.88849e-05
x5.vout_p.t2                         0.0726514
x5.di_n.t13                                1.8
x5.vss.t38                           0.0141514
x5.vss.t37                         8.88925e-05
x5.a_88_n1613.t3                      0.692704
x5.vin_p.t0                           0.950896
x5.di_n.t2                                 1.8
x5.vss.t3                          8.88849e-05
x5.a_88_n1613.t28                     0.692704
x5.vin_n.t0                           0.900896
x5.di_p.t11                                1.8
x5.vss.t20                         8.88994e-05
x5.vout_p.t6                         0.0873106
x5.vout_n.t8                         0.0877812
x5.vss.t49                         1.66788e-05
x5.vss.t48                         8.89005e-05
x5.a_88_n1613.t9                      0.692704
x5.clk.t3                                    0
x5.vss.t30                         3.38255e-05
x5.vss.t29                         8.88995e-05
x5.di_p.t10                                1.8
x5.vin_n.t1                           0.900896
x5.a_88_n1613.t20                     0.692704
x5.vss.t44                         8.88924e-05
x5.vss.t11                         1.66788e-05
x5.vout_p.t8                          0.087779
x5.vout_n.t3                         0.0873109
x5.vss.t10                         8.89004e-05
x5.vdd.t34                             1.78645
x5.clk_bar.t0                                0
x5.latch.inv0.vdd                       1.7067
x5.vdd.t33                             1.79998
x5.a_88_n1613.t5                      0.692704
x5.clk.t4                                    0
x5.vss.t28                         4.83459e-12
x5.vss.t27                         8.89008e-05
x5.vout_p.t9                          0.087779
x5.vout_n.t1                          0.169302
x5.vdd.t1                              1.79998
x5.a_88_n1613.t21                     0.692704
x5.vin_p.t1                           0.950896
x5.di_n.t7                                 1.8
x5.vss.t16                         8.88978e-05
x5.vdd.t32                             1.78647
x5.clk_bar.t1                                0
x5.vdd.t31                             1.79998
x5.vss.t9                            0.0141921
x5.di_n.t14                                1.8
x5.vout_p.t1                          0.072666
x5.vss.t8                           8.8889e-05
x5.di_p.t9                                 1.8
x5.vin_n.t2                           0.900896
x5.a_88_n1613.t2                      0.692704
x5.vss.t2                          8.89004e-05
x5.clk_bar.t2                                0
x5.vdd.t30                             1.79202
x5.vdd.t29                             1.79998
x5.clk_bar.t3                                0
x5.vdd.t28                             1.78649
x5.vdd.t27                             1.79998
x5.vss.t26                         6.57594e-05
x5.clk.t5                                    0
x5.a_88_n1613.t13                     0.692704
x5.vss.t25                         8.88954e-05
x5.vss.t53                           0.0090237
x5.di_n.t15                                1.8
x5.vout_p.t0                         0.0724948
x5.vss.t52                         8.88955e-05
x5.di_p.t8                                 1.8
x5.vin_n.t3                           0.900896
x5.a_88_n1613.t23                     0.692704
x5.vss.t50                         8.88759e-05
x5.vdd.t11                                 1.8
x5.clk.t6                                    0
x5.di_p.t0                                 1.8
x5.vdd.t10                                 1.8
x5.clk_bar.t4                                0
x5.vdd.t26                             1.78647
x5.vdd.t25                             1.79998
x5.vss.t24                         4.84895e-12
x5.clk.t7                                    0
x5.a_88_n1613.t16                     0.692704
x5.vss.t23                         8.89007e-05
x5.a_88_n1613.t10                     0.692704
x5.clk.t8                                    0
x5.vss.t22                         4.83459e-12
x5.di_n.t9                                 1.8
x5.vin_p.t2                           0.950896
x5.a_88_n1613.t26                     0.692704
x5.vss.t56                         8.88736e-05
x5.di_n.t6                                 1.8
x5.vin_p.t3                           0.950896
x5.a_88_n1613.t18                     0.692704
x5.vss.t21                         3.38257e-05
x5.clk.t9                                    0
x5.a_88_n1613.t14                     0.692704
x5.a_88_n1613.t0                      0.692704
x5.vin_p.t4                           0.950896
x5.di_n.t0                                 1.8
x5.vss.t0                          8.88761e-05
x5.a_88_n1613.t1                      0.692704
x5.vin_p.t5                           0.950896
x5.di_n.t1                                 1.8
x5.vss.t1                          8.89005e-05
x5.a_88_n1613.t31                     0.692704
x5.vin_n.t4                           0.900896
x5.di_p.t7                                 1.8
x5.vss.t58                         8.88888e-05
x5.a_88_n1613.t4                      0.692704
x5.vin_n.t5                           0.900896
x5.di_p.t6                                 1.8
x5.vss.t12                         8.88734e-05
x5.clk_bar.t5                                0
x5.vdd.t24                             1.78648
x5.vdd.t3                              1.79998
x5.a_88_n1613.t8                      0.692704
x5.clk.t10                                   0
x5.vss.t19                         3.38257e-05
x5.vss.t18                         8.88977e-05
x5.di_n.t8                                 1.8
x5.vin_p.t6                           0.950896
x5.a_88_n1613.t24                     0.692704
x5.vss.t51                          8.8889e-05
x5.vss.t54                          1.1589e-07
x5.vout_n.t9                         0.0877812
x5.vout_p.t7                         0.0873106
x5.di_p.t5                                 1.8
x5.vin_n.t6                           0.900896
x5.a_88_n1613.t22                     0.692704
x5.vss.t45                         8.88847e-05
x5.vss.t17                         3.38255e-05
x5.clk.t11                                   0
x5.a_88_n1613.t15                     0.692704
x5.di_p.t1                                 1.8
x5.clk.t12                                   0
x5.vdd.t9                                  1.8
x5.vdd.t8                                  1.8
x5.vdd.t23                               1.792
x5.clk_bar.t6                                0
x5.vdd.t22                             1.79998
x5.a_88_n1613.t17                     0.692704
x5.vin_p.t7                           0.950896
x5.di_n.t5                                 1.8
x5.vss.t41                         8.88925e-05
x5.vout_n.t0                          0.169444
x5.vout_p.t10                         0.087779
x5.vdd.t0                              1.79998
x5.vss.t14                          0.00905284
x5.di_p.t12                                1.8
x5.vout_n.t7                         0.0724689
x5.vss.t13                         8.88847e-05
x5.vdd.t21                             1.78645
x5.clk_bar.t7                                0
x5.vdd.t20                             1.79998
x5.vout_n.t2                         0.0873109
x5.vout_p.t11                         0.087779
x5.vss.t40                          1.1589e-07
x5.vss.t39                         8.89007e-05
x5.clk_bar.t8                                0
x5.vdd.t19                             1.78648
x5.vdd.t18                             1.79998
x5.vout_n.t10                        0.0877812
x5.vout_p.t4                          0.169444
x5.vout_n.t6                         0.0724496
x5.di_p.t13                                1.8
x5.vss.t5                            0.0089787
x5.vss.t4                          8.88954e-05
x5.vout_n.t5                         0.0726244
x5.di_p.t14                                1.8
x5.vss.t43                           0.0141504
x5.vss.t42                         8.88888e-05
x5.di_n.t4                                 1.8
x5.clk.t13                                   0
x5.vdd.t7                                  1.8
x5.vdd.t6                                  1.8
x5.vdd.t17                             1.78644
x5.clk_bar.t9                                0
x5.vdd.t16                             1.79998
x5.vdd.t5                                  1.8
x5.clk.t14                                   0
x5.di_n.t3                                 1.8
x5.vdd.t4                                  1.8
x5.clk_bar.t10                               0
x5.vdd.t15                             1.78647
x5.vdd.t14                             1.79998
x5.di_p.t4                                 1.8
x5.vin_n.t7                           0.900896
x5.a_88_n1613.t29                     0.692704
x5.vdd.t13                             1.78644
x5.clk_bar.t11                               0
x5.vdd.t12                             1.79998
x5.di_n.t11                                1.8
x5.vin_p.t8                           0.950896
x5.a_88_n1613.t30                     0.692704
x5.a_88_n1613.t19                     0.692704
x5.vin_n.t8                           0.900896
x5.di_p.t3                                 1.8
x5.vout_p.t5                          0.169301
x5.vout_n.t11                        0.0877812
x5.vdd.t2                              1.79998
x5.vss.t47                           0.0141931
x5.di_p.t15                                1.8
x5.vout_n.t4                         0.0726935
x5.vss.t46                         8.88924e-05
x5.vss.t15                         4.84895e-12
x5.clk.t15                                   0
x5.a_88_n1613.t6                      0.692704
x5.di_n.t10                                1.8
x5.vin_p.t9                           0.950896
x5.a_88_n1613.t27                     0.692704
x5.vss.t57                         8.88803e-05
x5.a_88_n1613.t25                     0.692704
x5.vin_n.t9                           0.900896
x5.di_p.t2                                 1.8
x5.vss.t55                         8.88801e-05
x5.clk.n6                                    0
x5.clk.n5                                    0
x5.clk.n11                                   0
x5.clk.n9                                    0
x5.clk.n8                                    0
x5.clk.n3                                    0
x5.clk.n1                                    0
x5.clk.n0                                    0
x5.clk.n7                                    0
x5.clk.n10                                   0
x5.clk.n2                                    0
x5.clk.n12                                   0
x5.clk.n4                                    0
net18                                        0
x5.a_88_n1613.n1                      0.692704
x5.a_88_n1613.n16                     0.692704
x5.a_88_n1613.n15                     0.692704
x5.a_88_n1613.n14                     0.692704
x5.a_88_n1613.n13                     0.692704
x5.a_88_n1613.n0                      0.692704
x5.a_88_n1613.n12                     0.692704
x5.a_88_n1613.n11                     0.692704
x5.a_88_n1613.n3                      0.692704
x5.a_88_n1613.n2                      0.692704
x5.a_88_n1613.n8                      0.692704
x5.a_88_n1613.n9                      0.692704
x5.a_88_n1613.n7                      0.692704
x5.a_88_n1613.n5                      0.692704
x5.a_88_n1613.n4                      0.692704
x5.a_88_n1613.n10                     0.692704
x5.a_88_n1613.n6                      0.692704
x5.a_88_n1613.n18                     0.692704
x5.a_88_n1613.n17                     0.692704
x5.vss.n66                         8.88771e-05
x5.vss.n17                         8.88768e-05
x5.vss.n65                         8.88754e-05
x5.vss.n49                         8.88752e-05
x5.vss.n60                         8.88682e-05
x5.vss.n59                         8.88708e-05
x5.vss.n42                         8.88679e-05
x5.vss.n41                         8.88704e-05
x5.vss.n57                         8.88711e-05
x5.vss.n56                         8.88682e-05
x5.vss.n58                         8.88727e-05
x5.vss.n16                         8.88715e-05
x5.vss.n15                         8.88682e-05
x5.vss.n64                         8.88743e-05
x5.vss.n69                         8.88682e-05
x5.vss.n68                          8.8872e-05
x5.vss.n67                         8.88777e-05
x5.vss.n47                         8.88705e-05
x5.vss.n46                         8.88679e-05
x5.vss.n48                          8.8874e-05
x5.vss.n20                         8.88679e-05
x5.vss.n19                         8.88703e-05
x5.vss.n63                         8.88708e-05
x5.vss.n62                         8.88682e-05
x5.vss.n61                         8.88682e-05
x5.vss.n50                         8.88706e-05
x5.vss.n26                         8.88679e-05
x5.vss.n25                         8.88717e-05
x5.vss.n24                         8.88774e-05
x5.vss.n23                         8.88679e-05
x5.vss.n18                         8.88712e-05
x5.vss.n39                         8.88708e-05
x5.vss.n38                         8.88679e-05
x5.vss.n40                         8.88724e-05
x5.vss.n76                         5.21809e-05
x5.vss.n11                         1.66787e-05
x5.vss.n0                          1.66788e-05
x5.vss.n30                         6.57594e-05
x5.vss.n33                         8.88678e-05
x5.vss.n72                         8.88681e-05
x5.vss.n75                         6.57594e-05
x5.vss.n9                          1.15881e-07
x5.vss.n2                          1.15881e-07
x5.vss.n29                         5.21811e-05
x5.vss.n74                         7.93378e-05
x5.vss.n73                           0.0117687
x5.vss.n77                         3.38255e-05
x5.vss.n12                         3.38255e-05
x5.vss.n10                         4.01617e-12
x5.vss.n8                          4.01617e-12
x5.vss.n1                          4.01617e-12
x5.vss.n28                         3.38256e-05
x5.vss.n27                         3.38256e-05
x5.vss.n32                         7.93378e-05
x5.vss.n31                           0.0117688
x5.vss.n51                         8.88682e-05
x5.vss.n52                         8.88682e-05
x5.vss.n53                         8.88682e-05
x5.vss.n44                         8.88678e-05
x5.vss.n45                         8.88678e-05
x5.vss.n43                         8.88678e-05
x5.vss.n14                         8.88682e-05
x5.vss.n55                         8.88682e-05
x5.vss.n70                         8.88682e-05
x5.vss.n36                         8.88679e-05
x5.vss.n35                         8.88679e-05
x5.vss.n37                         8.88679e-05
x5.vss.n54                         8.88681e-05
x5.vss.n22                         8.88678e-05
x5.vss.n13                         8.88681e-05
x5.vss.n21                         8.88678e-05
x5.vss.n71                         8.88681e-05
x5.vss.n34                         8.88678e-05
x5.vss.n78                         6.20723e-06
x5.vss.n5                          6.20724e-06
x5.vss.n3                          6.07244e-06
x5.vss.n85                         5.62947e-06
x5.vss.n4                          5.36787e-06
x5.vss.n6                          5.27979e-06
x5.vss.n81                         5.36787e-06
x5.vss.n80                         5.62947e-06
x5.vss.n79                         6.07244e-06
x5.vss.n84                         3.87848e-07
x5.vss.n83                         2.19841e-07
x5.vss.n82                         2.19841e-07
x5.vss.n7                          3.87847e-07
di_p_kn                                    1.8
x5.di_n.n2                                 1.8
x5.di_n.n1                                 1.8
x5.di_n.n0                                 1.8
x5.di_n.n11                                1.8
x5.di_n.n9                                 1.8
x5.di_n.n4                                 1.8
x5.di_n.n3                                 1.8
x5.di_n.n6                                 1.8
x5.di_n.n5                                 1.8
x5.di_n.n8                                 1.8
x5.di_n.n7                                 1.8
x5.di_n.n10                                1.8
x5.di_n.n13                                1.8
x5.di_n.n12                                1.8
vout_p_kn                             0.087779
x5.vout_p.n2                          0.161292
x5.vout_p.n6                         0.0871667
x5.vout_p.n4                         0.0750057
x5.vout_p.n7                         0.0873106
x5.vout_p.n3                         0.0873106
x5.vout_p.n5                          0.075034
x5.vout_p.n0                          0.087779
x5.vout_p.n1                          0.087779
x5.vout_p.n9                          0.087779
x5.vout_p.n8                         0.0877663
x5.vin_p.n3                           0.950896
x5.vin_p.n5                           0.950896
x5.vin_p.n4                           0.950896
x5.vin_p.n1                           0.950896
x5.vin_p.n0                           0.950896
x5.vin_p.n6                           0.950896
x5.vin_p.n2                           0.950896
vp_kn                                 0.950896
x5.vin_n.n3                           0.900896
x5.vin_n.n5                           0.900896
x5.vin_n.n4                           0.900896
x5.vin_n.n1                           0.900896
x5.vin_n.n0                           0.900896
x5.vin_n.n6                           0.900896
x5.vin_n.n2                           0.900896
vn_kn                                 0.900896
di_n_kn                                    1.8
x5.di_p.n4                                 1.8
x5.di_p.n0                                 1.8
x5.di_p.n13                                1.8
x5.di_p.n3                                 1.8
x5.di_p.n1                                 1.8
x5.di_p.n6                                 1.8
x5.di_p.n5                                 1.8
x5.di_p.n8                                 1.8
x5.di_p.n7                                 1.8
x5.di_p.n10                                1.8
x5.di_p.n9                                 1.8
x5.di_p.n2                                 1.8
x5.di_p.n12                                1.8
x5.di_p.n11                                1.8
x5.vout_n.n4                         0.0877939
x5.vout_n.n0                          0.161293
x5.vout_n.n7                         0.0871671
x5.vout_n.n5                          0.075006
x5.vout_n.n9                         0.0873109
x5.vout_n.n8                         0.0873109
x5.vout_n.n6                         0.0750343
x5.vout_n.n1                         0.0877812
x5.vout_n.n2                         0.0877812
vout_n_kn                            0.0877812
x5.vout_n.n3                         0.0877812
x5.clk_bar.n8                                0
x5.clk_bar.n6                                0
x5.clk_bar.n5                                0
x5.clk_bar.n3                                0
x5.clk_bar.n1                                0
x5.clk_bar.n0                                0
x5.clk_bar.n7                                0
x5.clk_bar.n2                                0
x5.clk_bar.n9                                0
x5.clk_bar.n4                                0
net12                                        0
x5.vdd.n18                                 1.8
x5.vdd.n59                                 1.8
x5.vdd.n20                                 1.8
x5.vdd.n53                                 1.8
x5.vdd.n81                             1.79997
x5.vdd.n105                            1.79997
x5.vdd.n66                             1.79998
x5.vdd.n116                            1.79998
x5.vdd.n103                            1.79997
x5.vdd.n34                             1.78781
x5.vdd.n97                             1.79998
x5.vdd.n96                             1.78782
net13                                      1.8
x5.vdd.n39                             1.78784
x5.vdd.n90                             1.79998
x5.vdd.n89                             1.78782
x5.vdd.n87                             1.79997
x5.vdd.n44                             1.78781
x5.vdd.n9                                  1.8
x5.vdd.n7                                  1.8
x5.vdd.n117                            1.79998
x5.vdd.n64                             1.79998
x5.vdd.n118                            1.79998
x5.vdd.n70                             1.79998
x5.vdd.n8                                  1.8
x5.vdd.n115                            1.79998
x5.vdd.n114                            1.79998
x5.vdd.n27                             1.79998
x5.vdd.n26                             1.79998
x5.vdd.n68                             1.79998
x5.vdd.n67                             1.79998
x5.vdd.n69                             1.79998
x5.vdd.n65                             1.79998
x5.vdd.n11                                 1.8
x5.vdd.n10                                 1.8
x5.vdd.n3                                  1.8
x5.vdd.n2                                  1.8
x5.vdd.n6                                  1.8
x5.vdd.n5                                  1.8
x5.vdd.n72                             1.79998
x5.vdd.n71                             1.79998
x5.vdd.n120                            1.79998
x5.vdd.n119                            1.79998
x5.vdd.n113                            1.79998
x5.vdd.n112                            1.79997
x5.vdd.n79                             1.79997
x5.vdd.n49                             1.79998
x5.vdd.n4                                  1.8
x5.vdd.n0                                  1.8
x5.vdd.n13                                 1.8
x5.vdd.n12                                 1.8
x5.vdd.n25                             1.79998
x5.vdd.n63                             1.79998
x5.vdd.n1                                  1.8
x5.vdd.n73                             1.79999
x5.vdd.n62                             1.79999
x5.vdd.n122                            1.79999
x5.vdd.n121                            1.79999
x5.vdd.n61                                 1.8
x5.vdd.n60                                 1.8
x5.vdd.n123                                1.8
x5.vdd.n21                                 1.8
x5.vdd.n30                             1.79999
x5.vdd.n24                             1.79998
x5.vdd.n50                             1.79999
x5.vdd.n48                             1.79998
x5.vdd.n78                             1.79999
x5.vdd.n80                             1.79997
x5.vdd.n47                             1.79999
x5.vdd.n82                             1.79999
x5.vdd.n45                             1.79999
x5.vdd.n43                             1.79997
x5.vdd.n86                             1.79999
x5.vdd.n88                             1.79998
x5.vdd.n42                             1.79999
x5.vdd.n91                             1.79999
x5.vdd.n40                             1.79999
x5.vdd.n38                             1.79999
x5.vdd.n94                             1.79999
x5.vdd.n95                             1.79999
x5.vdd.n37                             1.79999
x5.vdd.n98                             1.79999
x5.vdd.n35                             1.79999
x5.vdd.n33                             1.79998
x5.vdd.n102                            1.79999
x5.vdd.n104                            1.79997
x5.vdd.n32                             1.79999
x5.vdd.n106                            1.79999
x5.vdd.n29                             1.79999
x5.vdd.n28                             1.79997
x5.vdd.n111                            1.79999
x5.vdd.n58                                 1.8
x5.vdd.n57                                 1.8
x5.vdd.n54                                 1.8
x5.vdd.n14                                 1.8
x5.vdd.n131                                1.8
x5.vdd.n15                                 1.8
x5.vdd.n127                                1.8
x5.vdd.n126                                1.8
x5.vdd.n19                                 1.8
x5.vdd.n52                                 1.8
x5.vdd.n51                                 1.8
x5.vdd.n56                                 1.8
x5.vdd.n55                                 1.8
x5.vdd.n16                                 1.8
x5.vdd.n130                                1.8
x5.vdd.n129                                1.8
x5.vdd.n128                                1.8
x5.vdd.n17                                 1.8
x5.vdd.n125                                1.8
x5.vdd.n124                                1.8
x5.vdd.n109                            1.79999
x5.vdd.n23                             1.79999
x5.vdd.n22                             1.79999
x5.vdd.n75                             1.79999
x5.vdd.n74                             1.79999
x5.vdd.n76                             1.79999
x5.vdd.n77                             1.79999
x5.vdd.n46                                 1.8
x5.vdd.n83                                 1.8
x5.vdd.n84                                 1.8
x5.vdd.n85                                 1.8
x5.vdd.n41                                 1.8
x5.vdd.n92                                 1.8
x5.vdd.n93                                 1.8
x5.vdd.n36                                 1.8
x5.vdd.n99                                 1.8
x5.vdd.n100                                1.8
x5.vdd.n101                                1.8
x5.vdd.n31                                 1.8
x5.vdd.n107                                1.8
x5.vdd.n108                                1.8
x5.vdd.n110                            1.79999
net11                                 0.900896
net14                                 0.950896
vdiff4#branch                      5.07556e-16
vcm4#branch                        9.88426e-16
vclk_bar5#branch                             0
vclk4#branch                                 0
vdd4#branch                       -0.000243926
vdd_latch#branch                  -2.05545e-05
vdiff2#branch                      4.44089e-16
vcm3#branch                        8.88178e-16
vclk_bar3#branch                             0
vclk3#branch                                 0
vdd3#branch                       -0.000243926
vcm2#branch                        4.44089e-16
vclk_bar2#branch                             0
vclk2#branch                                 0
vdd2#branch                       -0.000243926
vdiff#branch                       4.44089e-16
vcm#branch                         8.88178e-16
vclk_bar#branch                              0
vclk#branch                                  0
vdd#branch                        -0.000243837
asrc1#branch_0_0                             0


No. of Data Rows : 3095

Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.


Warning: command 'plot' is not available during batch simulation, ignored!
    You may use Gnuplot instead.

Note: Simulation executed from .control section 
